Objects,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,
,,Global Angle PHIL_ROBOT_01:PHIL_ROBOT_01,,,,,,Global Angle TAG_07:TAG_07,,,,,,Global Angle TAG_11:TAG_11,,,,,,Global Angle TAG_12:TAG_12,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
602,0,0.0168485,0.0038351,0.184371,269.073,-30.5632,257.538,-0.272518,0.00549099,0.0067951,-16.4174,2366.81,1273.13,-0.017542,0.00226633,0.0369166,991.294,-1215.54,734.31,-1.72242,2.23322,1.39893,-1205.53,-1252.35,547.813
603,0,0.0164981,0.00336069,0.184272,269.005,-30.6115,257.575,-0.269433,0.00576643,0.00737582,-16.4748,2366.94,1273.13,-0.00597672,-0.0197527,0.0995305,997.879,-1217.72,733.004,-1.72273,2.23301,1.40109,-1205.52,-1252.33,547.857
604,0,0.016646,0.00371938,0.184256,269.078,-30.6813,257.558,-0.268607,0.00542719,0.00690033,-16.4216,2366.98,1273.14,,,,,,,-1.72434,2.23405,1.39633,-1205.51,-1252.27,547.84
605,0,0.016468,0.00338526,0.184093,269.131,-30.8044,257.593,-0.271468,0.00549568,0.00729201,-16.4169,2366.93,1273.14,,,,,,,-1.72378,2.23418,1.39778,-1205.5,-1252.32,547.881
606,0,0.0165962,0.0035968,0.184157,269.204,-30.9413,257.621,-0.270021,0.00573991,0.0073288,-16.4213,2366.96,1273.17,,,,,,,-1.72321,2.23382,1.39913,-1205.52,-1252.33,547.843
607,0,0.0167088,0.00337107,0.184289,269.257,-31.1167,257.609,-0.271752,0.00569204,0.00733119,-16.4096,2366.92,1273.11,-0.017527,0.0028684,0.0364939,991.28,-1215.45,734.376,-1.72327,2.23496,1.39818,-1205.49,-1252.37,547.825
608,0,0.0166224,0.00324667,0.184314,269.266,-31.2282,257.592,-0.270019,0.00587221,0.00770195,-16.4325,2366.92,1273.14,-0.0166093,0.00264892,0.0369126,991.321,-1215.45,734.292,-1.72358,2.23373,1.39841,-1205.51,-1252.31,547.83
609,0,0.0165247,0.00289144,0.184334,269.276,-31.2917,257.583,-0.268432,0.00567109,0.0076535,-16.4645,2367.02,1273.1,-0.0191464,0.0014715,0.0353009,991.223,-1215.42,734.378,-1.72441,2.2339,1.3987,-1205.52,-1252.33,547.853
610,0,0.0168087,0.00255995,0.184539,269.312,-31.2987,257.577,-0.272441,0.00552421,0.00748633,-16.4524,2366.86,1273.13,-0.0258607,-0.015597,0.0377804,992.197,-1215.71,734.097,-1.72241,2.23393,1.39938,-1205.52,-1252.31,547.857
611,0,0.0169414,0.00294232,0.18451,269.336,-31.2407,257.625,-0.272172,0.00547925,0.00699024,-16.4075,2366.82,1273.2,-0.0277873,-0.0170654,0.0375117,992.261,-1215.7,734.192,-1.72656,2.23531,1.39522,-1205.49,-1252.33,547.882
612,0,0.0167294,0.0032523,0.184482,269.325,-31.1423,257.603,-0.271942,0.00546133,0.00744694,-16.3862,2366.89,1273.14,-0.0291131,-0.0182615,0.0375779,992.265,-1215.81,734.2,-1.72382,2.23397,1.39718,-1205.52,-1252.32,547.864
613,0,0.0167926,0.00342162,0.184318,269.232,-30.9409,257.6,-0.272497,0.00576891,0.00729601,-16.4092,2366.88,1273.14,-0.0300236,-0.019414,0.0375144,992.326,-1215.84,734.151,-1.72411,2.2341,1.39815,-1205.5,-1252.36,547.844
614,0,0.0166142,0.00342316,0.184289,269.087,-30.6944,257.575,-0.270352,0.00536985,0.0066585,-16.4144,2366.95,1273.13,-0.0358217,-0.0321982,0.0367922,992.951,-1215.62,733.779,-1.7244,2.23498,1.39649,-1205.5,-1252.3,547.897
615,0,0.0163219,0.00386138,0.184353,268.988,-30.4646,257.526,-0.2687,0.00553951,0.00698913,-16.4258,2366.97,1273.1,-0.0341912,-0.025214,0.0364819,992.427,-1215.82,734.066,-1.7236,2.23296,1.39996,-1205.51,-1252.33,547.847
616,0,0.0164245,0.00403089,0.184477,268.918,-30.3278,257.564,-0.270126,0.00557774,0.00704384,-16.4289,2366.95,1273.14,-0.0279126,-0.0162294,0.0369477,992.179,-1215.64,734.221,-1.72528,2.23494,1.39794,-1205.52,-1252.37,547.86
617,0,0.0165631,0.0042135,0.184669,268.914,-30.2329,257.592,-0.271681,0.00557177,0.00720425,-16.3992,2366.83,1273.17,-0.0268228,-0.0140212,0.0367978,992.099,-1215.63,734.299,-1.72288,2.23435,1.39924,-1205.5,-1252.31,547.87
618,0,0.0168879,0.0043021,0.184814,268.973,-30.1396,257.548,-0.273528,0.00589555,0.00709238,-16.4012,2366.84,1273.16,,,,,,,-1.72376,2.23412,1.39797,-1205.51,-1252.38,547.827
619,0,0.0168595,0.00424004,0.18488,268.963,-30.0314,257.566,-0.271529,0.00567105,0.00772406,-16.4112,2366.9,1273.15,,,,,,,-1.7248,2.23494,1.39613,-1205.5,-1252.35,547.838
620,0,0.0163731,0.00427926,0.184796,268.864,-29.8889,257.569,-0.267435,0.00550088,0.00720513,-16.4406,2367.02,1273.14,,,,,,,-1.72607,2.2343,1.39848,-1205.52,-1252.31,547.855
621,0,0.0162256,0.00427889,0.184775,268.822,-29.7371,257.524,-0.26998,0.00554996,0.00711733,-16.4167,2366.95,1273.15,,,,,,,-1.72376,2.23487,1.3967,-1205.49,-1252.35,547.856
622,0,0.0162798,0.004436,0.184487,268.729,-29.592,257.587,-0.27025,0.00553788,0.00641421,-16.39,2366.89,1273.19,-0.0165634,0.00191334,0.0373843,991.339,-1215.52,734.25,-1.72363,2.23365,1.39787,-1205.49,-1252.32,547.904
623,0,0.0160703,0.00450422,0.184432,268.654,-29.4367,257.578,-0.272934,0.00565571,0.00699236,-16.3847,2366.82,1273.18,-0.010021,0.0107322,0.048776,991.998,-1215.77,734.208,-1.7247,2.23462,1.39683,-1205.54,-1252.34,547.81
624,0,0.0159075,0.00439323,0.184311,268.609,-29.2768,257.572,-0.271705,0.00574538,0.00679099,-16.4003,2366.87,1273.16,-0.00656553,-0.0260996,0.105104,998.975,-1218.12,733.021,-1.72209,2.23442,1.39757,-1205.5,-1252.35,547.827
625,0,0.015539,0.00359248,0.184199,268.523,-29.0642,257.654,-0.267845,0.00531947,0.00712313,-16.3992,2367.02,1273.16,-0.00601837,-0.0218432,0.119526,999.53,-1219.78,731.965,-1.72511,2.23525,1.39744,-1205.49,-1252.29,547.896
626,0,0.0153916,0.00325691,0.184278,268.488,-28.8568,257.61,-0.269745,0.0057617,0.00695008,-16.4471,2366.98,1273.15,-0.00672487,-0.0200421,0.111883,998.793,-1219.44,732.142,-1.72345,2.23368,1.39866,-1205.5,-1252.33,547.885
627,0,0.0151424,0.00339695,0.184485,268.475,-28.6351,257.586,-0.271103,0.00602288,0.00741752,-16.3931,2366.87,1273.16,-0.00624511,-0.0218431,0.117316,999.345,-1219.73,731.968,-1.72333,2.23452,1.39766,-1205.51,-1252.36,547.831
628,0,0.0146804,0.00335882,0.184777,268.431,-28.3584,257.648,-0.000726719,-0.00124469,0.000805176,-16.4267,2378.07,1270.52,,,,,,,-1.72538,2.2341,1.39617,-1205.51,-1252.3,547.867
629,0,0.0146358,0.00343432,0.184884,268.35,-28.1316,257.6,5.85E-05,0.000916562,0.000313859,-16.6684,2378.19,1270.7,,,,,,,-1.72275,2.23339,1.3971,-1205.5,-1252.4,547.821
630,0,0.0146793,0.00321533,0.184891,268.258,-27.8724,257.611,-0.000224975,0.000760844,-5.83E-05,-16.714,2378.19,1270.71,,,,,,,-1.72416,2.23299,1.39896,-1205.5,-1252.36,547.831
631,0,0.0145479,0.0031542,0.184779,268.151,-27.5702,257.622,-0.000328542,-0.00128052,0.000549878,-16.4584,2378.02,1270.55,,,,,,,-1.7252,2.23419,1.3964,-1205.51,-1252.27,547.913
632,0,0.0147374,0.00348837,0.185052,268.078,-27.2943,257.578,-0.000651403,0.000913796,-1.20E-06,-16.6947,2378.17,1270.71,,,,,,,-1.72391,2.23368,1.39813,-1205.51,-1252.34,547.822
633,0,0.0151375,0.00447301,0.185172,268,-27.011,257.575,-0.00032341,0.000920269,0.000542801,-16.6869,2378.21,1270.7,,,,,,,-1.72272,2.23421,1.3988,-1205.5,-1252.33,547.835
634,0,0.0154325,0.00461128,0.184945,267.91,-26.7434,257.567,-0.000611435,0.000951271,0.000215582,-16.6673,2378.23,1270.7,,,,,,,-1.72413,2.23436,1.39611,-1205.5,-1252.34,547.878
635,0,0.0158635,0.00430332,0.18432,267.764,-26.4969,257.534,-0.000459994,0.00112877,0.000476907,-16.6964,2378.2,1270.65,,,,,,,-1.72134,2.23395,1.39819,-1205.51,-1252.39,547.804
636,0,0.016574,0.00316492,0.183892,267.523,-26.2513,257.607,-0.000698855,0.000601129,-5.95E-05,-16.6957,2378.19,1270.72,,,,,,,-1.72381,2.23388,1.39749,-1205.52,-1252.31,547.872
637,0,0.0169226,0.00347151,0.183716,267.34,-25.9222,257.586,-0.000330404,0.000699907,0.000255806,-16.7074,2378.21,1270.75,,,,,,,-1.72462,2.23417,1.39751,-1205.5,-1252.31,547.918
638,0,0.0173182,0.00396146,0.18378,267.252,-25.4801,257.501,-0.000595874,0.00106723,0.000359999,-16.6942,2378.23,1270.66,,,,,,,-1.72338,2.23461,1.39726,-1205.49,-1252.38,547.829
639,0,0.0178811,0.00413969,0.183944,267.191,-24.9337,257.522,-0.000399241,0.000968908,0.000235451,-16.6638,2378.26,1270.69,,,,,,,-1.7238,2.23516,1.39754,-1205.52,-1252.32,547.849
640,0,0.0181983,0.00327845,0.184421,267.096,-24.4757,257.513,-0.000250632,0.000992764,0.000827464,-16.687,2378.25,1270.68,,,,,,,-1.72438,2.23391,1.39705,-1205.5,-1252.3,547.871
641,0,0.0186421,0.00246678,0.184904,266.931,-24.1104,257.539,-0.000579081,0.000990021,0.000484612,-16.7062,2378.25,1270.69,,,,,,,-1.72249,2.23269,1.39794,-1205.51,-1252.36,547.844
642,0,0.0176292,0.00180348,0.18479,266.699,-23.6994,257.638,0.000187163,0.000832361,0.000211468,-16.7038,2378.17,1270.72,,,,,,,-1.72492,2.23352,1.39773,-1205.5,-1252.31,547.883
643,0,0.0174183,0.00141546,0.184712,266.46,-23.1947,257.611,-0.000935189,0.000984368,0.000176164,-16.6845,2378.2,1270.72,,,,,,,-1.72474,2.23431,1.39722,-1205.5,-1252.32,547.871
644,0,0.017816,0.00125985,0.185301,266.265,-22.5606,257.493,-0.000368146,0.000995572,0.000386514,-16.7146,2378.3,1270.65,,,,,,,-1.72151,2.23438,1.3984,-1205.53,-1252.35,547.794
645,0,0.0173721,0.00338271,0.185971,266.051,-21.9155,257.507,-0.00051825,-0.00135593,0.000445055,-16.4423,2378.08,1270.52,,,,,,,-1.72451,2.2347,1.39659,-1205.49,-1252.31,547.869
646,0,0.0164112,0.00515141,0.18596,265.865,-21.3459,257.456,-0.000330958,0.00085777,0.000526978,-16.7109,2378.28,1270.68,,,,,,,-1.72442,2.23396,1.39675,-1205.5,-1252.34,547.844
647,0,0.0160431,0.00379846,0.186113,265.594,-20.4984,257.51,2.62E-06,0.00114382,0.000249677,-16.7113,2378.23,1270.7,,,,,,,-1.72406,2.23294,1.3975,-1205.48,-1252.32,547.861
648,0,0.0153119,0.00421142,0.186369,265.225,-19.4886,257.657,-0.000203035,0.00061348,0.000273775,-16.6903,2378.18,1270.76,,,,,,,-1.72486,2.23377,1.39767,-1205.49,-1252.29,547.898
649,0,0.0156238,0.00255752,0.186399,264.785,-18.6679,257.618,0.000606665,0.000778846,-0.000202683,-16.6974,2378.23,1270.67,-0.0184996,0.00187698,0.0367223,991.279,-1215.57,734.323,-1.72278,2.23327,1.398,-1205.52,-1252.36,547.804
650,0,0.0160725,0.00375569,0.185765,264.25,-17.5727,257.54,0.000276674,0.00100652,0.000339944,-16.7087,2378.22,1270.67,-0.0261857,-0.0124746,0.0359855,991.95,-1215.57,734.301,-1.72188,2.23386,1.3984,-1205.5,-1252.33,547.835
651,0,0.0171791,0.00352921,0.185912,263.785,-16.4577,257.488,-0.000482444,0.000794323,0.000286217,-16.7072,2378.25,1270.68,-0.0289722,-0.0221628,0.0365815,992.57,-1215.39,733.827,-1.72484,2.23467,1.39641,-1205.48,-1252.33,547.875
652,0,0.0204639,-0.00970136,0.183641,261.941,-14.5972,257.193,-0.000357727,0.000892255,0.000409943,-16.7067,2378.21,1270.71,-0.0157314,0.000831337,0.035589,991.406,-1215.17,734.44,-1.72383,2.23397,1.39639,-1205.49,-1252.35,547.883
653,0,0.0204258,-0.00943635,0.183654,261.453,-13.3075,257.152,7.12E-05,0.000888641,0.000267345,-16.6923,2378.2,1270.74,-0.0200706,-0.00519312,0.0362332,991.637,-1215.36,734.341,-1.7257,2.23449,1.39535,-1205.49,-1252.31,547.874
654,0,0.0191891,-0.00876278,0.183989,261.003,-11.9014,257.061,-0.000248783,0.00097174,0.00028999,-16.7069,2378.28,1270.67,-0.0281273,-0.0196196,0.03067,991.593,-1215.46,733.959,-1.72369,2.23523,1.39706,-1205.5,-1252.35,547.872
655,0,0.0189508,-0.00956098,0.18377,260.461,-10.411,257.176,-0.000168738,0.00115573,0.000453177,-16.7116,2378.25,1270.68,-0.0198332,-0.00448494,0.0302381,990.867,-1215.38,734.058,-1.72306,2.23421,1.39743,-1205.51,-1252.37,547.831
656,0,0.0183527,-0.00735132,0.182504,259.864,-8.83353,257.199,0.000151466,0.00112837,0.00041559,-16.696,2378.23,1270.67,-0.0168178,0.000786822,0.0364636,991.476,-1215.26,734.071,-1.7239,2.23412,1.39835,-1205.51,-1252.34,547.839
657,0,0.0191059,-0.00818094,0.183678,259.349,-7.17378,257.092,-0.00024021,0.000942708,0.000549641,-16.7115,2378.24,1270.69,,,,,,,-1.72396,2.2342,1.39664,-1205.51,-1252.31,547.852
658,0,0.0195316,-0.00949301,0.184438,258.79,-5.47739,257.257,-0.33984,0.00384766,0.00868375,-16.2089,2364.03,1273.61,,,,,,,-1.72463,2.23429,1.39677,-1205.48,-1252.3,547.896
659,0,0.0203417,-0.00878301,0.184394,258.07,-3.69347,257.073,-0.32656,0.00639338,0.00853608,-16.4191,2364.66,1273.71,,,,,,,-1.72564,2.23396,1.39671,-1205.49,-1252.32,547.861
660,0,0.0198131,-0.0105316,0.184725,257.467,-1.87256,257.112,-0.3111,0.0063574,0.00886137,-16.4272,2365.31,1273.54,,,,,,,-1.72411,2.23386,1.39804,-1205.52,-1252.34,547.829
661,0,0.0138347,-0.00178451,0.18863,257.214,-0.0970686,257.408,-0.302437,0.00596573,0.00862475,-16.4145,2365.7,1273.39,-0.0178439,0.00219103,0.0364159,991.304,-1215.49,734.335,-1.7237,2.23534,1.39694,-1205.49,-1252.37,547.828
662,0,0.0145938,-0.00230071,0.1875,256.438,1.76102,257.378,-0.294123,0.00591412,0.00807238,-16.4313,2365.89,1273.39,-0.0199703,-0.00940235,0.036835,992,-1215.15,733.941,-1.72178,2.23338,1.3987,-1205.52,-1252.31,547.847
663,0,0.0155076,-0.00379037,0.188378,255.74,3.83662,257.413,-0.286236,0.0057027,0.00781285,-16.4075,2366.31,1273.3,-0.0293567,-0.047898,-0.00433626,988.33,-1213.4,731.733,-1.72271,2.23449,1.3971,-1205.5,-1252.33,547.86
664,0,0.019762,-0.00829887,0.185319,254.685,5.82209,257.166,-0.280071,0.00568532,0.00746148,-16.3948,2366.52,1273.28,,,,,,,-1.72463,2.23445,1.39622,-1205.49,-1252.32,547.876
665,0,0.0192229,-0.0112444,0.185734,254.048,8.00803,257.188,-0.274197,0.00586526,0.00765556,-16.3863,2366.81,1273.19,,,,,,,-1.72498,2.23538,1.39575,-1205.53,-1252.32,547.828
666,0,0.018832,-0.00726004,0.18472,253.321,10.1204,257.222,-0.27232,0.00582083,0.00766117,-16.3731,2366.82,1273.13,,,,,,,-1.72247,2.2336,1.398,-1205.53,-1252.35,547.812
667,0,0.0185695,-0.00933358,0.184932,252.406,12.3598,257.363,-0.269636,0.00554342,0.00696127,-16.4138,2366.94,1273.19,,,,,,,-1.72485,2.23484,1.39656,-1205.47,-1252.31,547.873
668,0,0.020742,-0.00848742,0.18516,251.644,14.525,257.234,-0.270792,0.00507276,0.00666196,-16.3945,2366.88,1273.13,,,,,,,-1.72323,2.23376,1.39774,-1205.5,-1252.31,547.86
669,0,0.0186859,-0.0102452,0.186,250.814,16.7469,257.354,-0.268953,0.00564325,0.0075711,-16.4434,2366.95,1273.15,,,,,,,-1.72344,2.23385,1.39783,-1205.49,-1252.35,547.854
670,0,0.0189693,-0.00784823,0.184661,250.012,19.0385,257.385,-0.274998,0.00559067,0.00746263,-16.3652,2366.66,1273.27,,,,,,,-1.72545,2.2351,1.39646,-1205.49,-1252.33,547.867
671,0,0.0196062,-0.00995836,0.185838,249.177,21.3545,257.455,-0.273222,0.00570401,0.00711063,-16.3899,2366.84,1273.17,,,,,,,-1.72413,2.23506,1.39544,-1205.49,-1252.35,547.84
672,0,0.0204586,-0.00822907,0.186464,248.357,23.7218,257.321,-0.271254,0.00576313,0.00747644,-16.4223,2366.9,1273.15,,,,,,,-1.7227,2.23397,1.39741,-1205.51,-1252.32,547.813
673,0,0.019599,-0.01105,0.186382,247.471,26.2067,257.39,-0.267677,0.00550076,0.00708578,-16.4274,2367.04,1273.13,-0.0179104,-0.00401527,0.0301323,990.85,-1215.2,734.044,-1.72464,2.23494,1.39705,-1205.5,-1252.32,547.897
674,0,0.0186522,-0.00743252,0.185663,246.447,28.6666,257.434,-0.268993,0.00550256,0.00739108,-16.4347,2367,1273.14,-0.0263405,-0.0142582,0.0374001,992.075,-1215.65,734.226,-1.72443,2.23434,1.39676,-1205.51,-1252.31,547.868
675,0,0.0200099,-0.0111172,0.187749,245.597,31.2325,257.483,-0.273457,0.00600871,0.00696737,-16.4105,2366.83,1273.18,-0.028284,-0.0163886,0.0371289,992.169,-1215.72,734.242,-1.72493,2.23464,1.39625,-1205.49,-1252.32,547.844
676,0,0.0201279,-0.00883362,0.187499,244.57,33.7868,257.443,-0.273728,0.00600137,0.00770297,-16.4112,2366.8,1273.2,-0.0177929,-0.00360809,0.0303265,990.841,-1215.26,734.063,-1.72357,2.23426,1.39821,-1205.5,-1252.35,547.853
677,0,0.0198775,-0.0114029,0.188362,243.617,36.3864,257.432,-0.274084,0.00584989,0.00740014,-16.4056,2366.8,1273.16,-0.0270352,-0.0196786,0.0311611,991.567,-1215.48,733.84,-1.7248,2.23462,1.39609,-1205.5,-1252.38,547.834
678,0,0.0188138,-0.00768591,0.188375,242.506,39.0238,257.605,-0.267446,0.00551423,0.00692861,-16.4438,2367.04,1273.13,-0.0265215,-0.0139525,0.0368767,992.081,-1215.62,734.286,-1.72486,2.2354,1.39538,-1205.51,-1252.32,547.881
679,0,0.0201385,-0.0094834,0.188792,241.498,41.677,257.365,-0.266811,0.00553376,0.00723757,-16.4219,2367.05,1273.11,-0.0282892,-0.0176769,0.037367,992.238,-1215.69,734.19,-1.72511,2.23438,1.39617,-1205.49,-1252.31,547.905
680,0,0.0196547,-0.0107035,0.189461,240.499,44.4219,257.453,-0.272326,0.00562821,0.00692197,-16.4415,2366.86,1273.15,-0.0297691,-0.0189925,0.0364912,992.227,-1215.73,734.152,-1.72328,2.23354,1.39571,-1205.49,-1252.33,547.841
681,0,0.0193598,-0.00738039,0.189426,239.446,47.1342,257.494,-0.273351,0.00566493,0.00727282,-16.3827,2366.8,1273.2,-0.0302063,-0.0209538,0.0381005,992.412,-1215.89,734.092,-1.72361,2.23458,1.39738,-1205.49,-1252.36,547.839
682,0,0.0192169,-0.0109745,0.190262,238.401,50.0273,257.473,-0.273136,0.00566565,0.00708415,-16.3853,2366.85,1273.14,-0.0253487,-0.0215649,0.059406,994.298,-1216.8,733.687,-1.72525,2.23544,1.39664,-1205.52,-1252.37,547.838
683,0,0.0200768,-0.0100007,0.190892,237.344,52.9281,257.403,-0.270779,0.00601423,0.00759952,-16.4075,2366.92,1273.14,,,,,,,-1.72352,2.23485,1.39734,-1205.51,-1252.39,547.821
684,0,0.018557,-0.00892125,0.190325,236.22,55.8027,257.543,-0.279247,0.00248297,0.00601798,-16.1968,2366.48,1272.94,,,,,,,-1.7244,2.23409,1.39768,-1205.49,-1252.28,547.89
685,0,0.0201679,-0.0101388,0.191206,235.187,58.7861,257.66,-0.000110777,-0.0012891,0.000970607,-16.482,2378.06,1270.51,,,,,,,-1.72482,2.23436,1.39629,-1205.49,-1252.29,547.921
686,0,0.0186016,-0.00874832,0.191175,234.192,61.6887,257.43,-0.000732655,0.000891095,0.000265181,-16.6771,2378.21,1270.67,,,,,,,-1.72529,2.23442,1.39581,-1205.53,-1252.37,547.799
687,0,0.0195358,-0.0109483,0.191049,233.089,64.6915,257.532,-0.000441393,0.000893004,0.000298073,-16.6909,2378.2,1270.67,,,,,,,-1.72459,2.23455,1.39675,-1205.51,-1252.34,547.845
688,0,0.0197577,-0.0110121,0.191428,231.993,67.7626,257.606,-0.0151948,0.00114978,0.000998744,-16.6554,2377.36,1270.65,-0.0172792,0.00202905,0.0358586,991.265,-1215.4,734.326,-1.72404,2.23392,1.39893,-1205.54,-1252.34,547.834
689,0,0.0183379,-0.00964052,0.191797,230.8,70.7448,257.441,-0.0295446,0.0016787,0.00147733,-16.6341,2376.73,1270.78,-0.0162313,0.00259323,0.0368918,991.341,-1215.44,734.256,-1.72393,2.23358,1.39693,-1205.5,-1252.37,547.845
690,0,0.0190093,-0.00898124,0.192264,229.593,73.8956,257.68,-0.0436438,0.00170374,0.00147375,-16.6269,2376.1,1270.96,,,,,,,-1.72416,2.23432,1.39818,-1205.49,-1252.29,547.888
691,0,0.0133117,-0.00580894,0.188875,228.212,77.2076,257.866,-0.0555765,0.00187185,0.00152688,-16.5681,2375.66,1270.97,,,,,,,-1.72422,2.23493,1.39616,-1205.51,-1252.34,547.842
692,0,0.0128137,-0.00459482,0.189107,226.998,80.4059,257.742,-0.0673542,0.00252961,0.00220179,-16.5342,2375.16,1271.1,,,,,,,-1.72197,2.23424,1.39865,-1205.5,-1252.36,547.825
693,0,0.014278,-0.0045565,0.18948,225.927,83.6469,257.93,-0.0790943,0.00258335,0.00249023,-16.5049,2374.64,1271.24,,,,,,,-1.72522,2.23425,1.39656,-1205.5,-1252.31,547.856
694,0,0.0132733,-0.00662097,0.189845,224.796,86.8177,257.831,-0.0944118,0.00272671,0.0022745,-16.5127,2373.96,1271.3,,,,,,,-1.7243,2.23413,1.39657,-1205.51,-1252.34,547.854
695,0,0.013443,-0.00425802,0.190636,223.519,89.9618,257.795,-0.109672,0.00276397,0.00279599,-16.5035,2373.26,1271.52,,,,,,,-1.72291,2.23314,1.39771,-1205.49,-1252.3,547.872
696,0,0.0133372,-0.00253297,0.190322,222.361,93.2425,257.97,-0.124964,0.00322128,0.00290375,-16.4924,2372.71,1271.57,,,,,,,-1.72553,2.23486,1.397,-1205.48,-1252.32,547.901
697,0,0.014107,-0.00686395,0.190871,221.073,96.6269,257.88,-0.140235,0.00399076,0.00401512,-16.4931,2372.05,1271.74,,,,,,,-1.72259,2.23411,1.39731,-1205.51,-1252.38,547.817
698,0,0.0149379,-0.00519107,0.191261,219.82,99.8971,257.929,-0.155523,0.00392952,0.00409299,-16.417,2371.48,1271.86,,,,,,,-1.72509,2.23509,1.39687,-1205.51,-1252.36,547.825
699,0,0.0141458,-0.00317112,0.19114,218.601,103.368,257.974,-0.170756,0.00399381,0.00457667,-16.4283,2370.76,1272.06,,,,,,,-1.72502,2.23419,1.39773,-1205.52,-1252.3,547.859
700,0,0.0153529,-0.00639753,0.191409,217.315,106.785,257.919,-0.180519,0.00420949,0.00454646,-16.4324,2370.37,1272.14,0.107022,0.109374,0.208288,1001.9,-1221.09,730.071,-1.72353,2.2341,1.39614,-1205.5,-1252.39,547.855
701,0,0.0149812,-0.00550856,0.193149,216.087,109.996,257.98,-0.191707,0.00426823,0.00508467,-16.4241,2369.94,1272.3,0.0648383,0.0416513,0.199225,1003.93,-1221.7,729.717,-1.72348,2.23427,1.39967,-1205.52,-1252.28,547.873
702,0,0.0147102,-0.0039845,0.1925,214.837,113.447,257.967,-0.203013,0.00471228,0.0056142,-16.4059,2369.51,1272.39,0.0579639,0.0298571,0.201282,1004.5,-1222.12,729.488,-1.72431,2.23553,1.39592,-1205.5,-1252.33,547.836
703,0,0.015276,-0.00439542,0.193813,213.461,116.88,257.99,-0.214087,0.00489956,0.00541319,-16.4059,2369.16,1272.43,-0.0166007,0.00285492,0.036987,991.297,-1215.49,734.312,-1.72421,2.2342,1.39713,-1205.51,-1252.37,547.808
704,0,0.0147151,-0.00571827,0.194264,212.218,120.231,258.022,-0.221462,0.00526826,0.00635856,-16.4125,2368.85,1272.55,-0.00582066,0.012012,0.0520229,992.394,-1215.61,734.266,-1.72516,2.2355,1.39526,-1205.51,-1252.35,547.844
705,0,0.0155571,-0.00506115,0.19483,210.716,123.841,257.984,-0.230877,0.0049272,0.00584673,-16.4264,2368.42,1272.7,,,,,,,-1.72526,2.23445,1.39629,-1205.49,-1252.31,547.892
706,0,0.0151723,-0.00414744,0.19425,209.405,127.232,257.992,-0.237553,0.00517589,0.0059324,-16.429,2368.14,1272.78,,,,,,,-1.72358,2.23373,1.3984,-1205.5,-1252.32,547.883
707,0,0.0150831,-0.00634055,0.195925,208.067,130.618,258.008,-0.246836,0.00547639,0.00683491,-16.4269,2367.8,1272.86,,,,,,,-1.72313,2.23315,1.39917,-1205.53,-1252.31,547.843
708,0,0.0162733,-0.00576975,0.195785,206.72,134.163,257.977,-0.255087,0.00551364,0.00686732,-16.4197,2367.53,1272.88,,,,,,,-1.72452,2.2339,1.39817,-1205.53,-1252.34,547.825
709,0,0.0158783,-0.00581682,0.195903,205.436,137.669,257.898,-0.264921,0.00594662,0.00703071,-16.4227,2367.08,1272.99,-0.0185772,-0.00428408,0.0303273,990.882,-1215.34,733.958,-1.72384,2.2345,1.39695,-1205.52,-1252.4,547.801
710,0,0.0158918,-0.00711629,0.196843,204,141.249,257.913,-0.271451,0.00558633,0.00710679,-16.4403,2366.89,1273.12,-0.0158742,0.00149109,0.036195,991.477,-1215.13,734.117,-1.72411,2.23395,1.39658,-1205.5,-1252.31,547.851
711,0,0.0156596,-0.00477336,0.196327,202.665,144.845,257.96,-0.267092,0.00563949,0.00747882,-16.4095,2367.06,1273.11,,,,,,,-1.72643,2.23492,1.39657,-1205.49,-1252.32,547.925
712,0,0.0161346,-0.00650196,0.197667,201.238,148.356,257.913,-0.27198,0.00567749,0.00776892,-16.418,2366.85,1273.17,,,,,,,-1.72401,2.23489,1.39659,-1205.51,-1252.33,547.871
713,0,0.0156721,-0.00576428,0.197769,199.892,151.864,257.914,-0.273355,0.00543443,0.00743577,-16.426,2366.89,1273.11,,,,,,,-1.72467,2.23473,1.3957,-1205.48,-1252.28,547.864
714,0,0.0155476,-0.00497512,0.198618,198.524,155.45,257.924,-0.274606,0.00587866,0.00707419,-16.4026,2366.8,1273.15,,,,,,,-1.72262,2.23449,1.39739,-1205.52,-1252.38,547.807
715,0,0.0162646,-0.00561193,0.199025,197.08,159.014,257.918,-0.271884,0.00565025,0.00713817,-16.4203,2366.85,1273.12,-0.0165731,0.00267552,0.0368826,991.338,-1215.42,734.265,-1.72287,2.23348,1.39804,-1205.51,-1252.35,547.815
